protein	log2FC	p-val
sp|P0AE85|CPXP_ECOLI	2.933	1.625e-09
sp|P0A6A8|ACP_ECOLI	0.116	0.08
sp|P75823|LTAE_ECOLI	0.302	0.0005619
sp|P0AEM0|FKBX_ECOLI	-0.265	0.555
sp|P37750|WBBJ_ECOLI	-1.819	9.259e-08
sp|P0ADU2|YGIN_ECOLI	0.353	0.008
sp|P0A832|SSRP_ECOLI	0.195	0.312
sp|P0AF12|MTNN_ECOLI	0.661	0.002
sp|P75863|YCBX_ECOLI	0.495	7.34e-06
sp|P69801|PTNC_ECOLI	0.363	0.315
sp|P0ADK0|YIAF_ECOLI	0.212	0.086
sp|Q46927|TCDA_ECOLI	-0.469	0.676
sp|P37344|PSPF_ECOLI	-0.398	0.137
sp|P76193|YNHG_ECOLI	1.468	4.441e-16
sp|P76621|GLAH_ECOLI	-4.131	1.625e-09
sp|P0AAD6|SDAC_ECOLI	-6.25	1.625e-09
sp|P69913|CSRA_ECOLI	0.281	0.157
sp|P22255|CYSQ_ECOLI	0.624	1.816e-05
sp|P37005|LAST_ECOLI	0.263	0.039
sp|P33221|PURT_ECOLI	4.5	0.0
sp|P77611|RSXC_ECOLI	-0.334	0.088
sp|P09373|PFLB_ECOLI	0.142	0.047
sp|P0ABU7|EXBB_ECOLI	1.366	6.928e-14
sp|P0A9L5|PPIC_ECOLI	-0.43	0.004
sp|P69786|PTGCB_ECOLI	1.982	0.0
sp|P0A8B2|YFCN_ECOLI	-0.281	0.566
sp|P77293|GTRB_ECOLI	-0.484	0.005
sp|P64463|YDFZ_ECOLI	-0.94	0.011
sp|P0A7A9|IPYR_ECOLI	0.129	0.037
sp|P0AEX3|KGTP_ECOLI	0.155	0.419
sp|P0A9D8|DAPD_ECOLI	1.334	0.0
sp|P03024|GALR_ECOLI	0.088	0.599
sp|Q2M7R5|YIBT_ECOLI	0.49	0.028
sp|P0ADV1|LPTA_ECOLI	0.619	0.0002663
sp|P0A6L9|HSCB_ECOLI	0.496	0.0001404
sp|P0AC81|LGUL_ECOLI	0.072	0.821
sp|P39176|ERFK_ECOLI	0.611	0.0007968
sp|P41409|RIHA_ECOLI	-2.569	0.0
sp|P39161|UXUR_ECOLI	0.928	0.016
sp|P60651|SPEB_ECOLI	-0.019	0.362
sp|P32144|CSQR_ECOLI	-1.659	9.407e-09
sp|P0A8Y5|YIDA_ECOLI	0.721	6.595e-11
